Datetime,Key,Number,Action,Time,Mistakes
2024-01-12 15:14:12.119,N/A,N/A,start,N/A,N/A
2024-01-12 15:14:13.053,m,1,pressed,56,0
2024-01-12 15:14:13.219,m,1,released,66,0
2024-01-12 15:14:13.319,n,3,pressed,72,0
2024-01-12 15:14:13.419,n,3,released,78,1
2024-01-12 15:14:13.685,b,2,pressed,94,1
2024-01-12 15:14:13.785,n,3,pressed,100,1
2024-01-12 15:14:13.836,b,2,released,103,1
2024-01-12 15:14:13.970,n,3,released,111,1
2024-01-12 15:14:14.103,o,4,pressed,119,1
2024-01-12 15:14:14.269,o,4,released,129,1
2024-01-12 15:14:14.935,l,5,pressed,169,1
2024-01-12 15:14:15.052,q,6,pressed,176,1
2024-01-12 15:14:15.135,l,5,released,181,1
2024-01-12 15:14:15.235,q,6,released,187,1
2024-01-12 15:14:15.485,y,7,pressed,202,1
2024-01-12 15:14:15.702,y,7,released,215,1
2024-01-12 15:14:15.852,a,8,pressed,224,1
2024-01-12 15:14:16.002,a,8,released,233,1
2024-01-12 15:14:16.086,z,9,pressed,238,1
2024-01-12 15:14:16.285,z,9,released,250,1
2024-01-12 15:14:16.669,g,10,pressed,273,1
2024-01-12 15:14:16.868,g,10,released,285,1
2024-01-12 15:14:17.019,v,11,pressed,294,1
2024-01-12 15:14:17.185,v,11,released,304,1
2024-01-12 15:14:17.268,t,12,pressed,309,1
2024-01-12 15:14:17.452,t,12,released,320,1
2024-01-12 15:14:17.702,f,13,pressed,335,1
2024-01-12 15:14:17.819,d,14,pressed,342,1
2024-01-12 15:14:17.935,f,13,released,349,1
2024-01-12 15:14:18.019,d,14,released,354,1
2024-01-12 15:14:18.785,i,15,pressed,400,1
2024-01-12 15:14:18.919,i,15,released,408,1
2024-01-12 15:14:19.585,p,16,pressed,448,1
2024-01-12 15:14:19.752,e,17,pressed,458,1
2024-01-12 15:14:19.802,p,16,released,461,1
2024-01-12 15:14:19.885,e,17,released,466,1
2024-01-12 15:14:20.001,u,18,pressed,473,1
2024-01-12 15:14:20.185,u,18,released,484,1
2024-01-12 15:14:20.234,j,19,pressed,487,1
2024-01-12 15:14:20.435,j,19,released,499,1
2024-01-12 15:14:20.734,x,20,pressed,517,1
2024-01-12 15:14:20.918,x,20,released,528,1
2024-01-12 15:14:21.035,c,21,pressed,535,1
2024-01-12 15:14:21.219,c,21,released,546,1
2024-01-12 15:14:21.384,w,22,pressed,556,1
2024-01-12 15:14:21.618,w,22,released,570,1
2024-01-12 15:14:21.668,j,19,pressed,573,1
2024-01-12 15:14:21.735,h,23,pressed,577,2
2024-01-12 15:14:21.835,j,19,released,583,2
2024-01-12 15:14:21.851,h,23,released,584,2
2024-01-12 15:14:22.118,r,24,pressed,600,2
2024-01-12 15:14:22.318,r,24,released,612,2
2024-01-12 15:14:22.635,l,5,pressed,631,2
2024-01-12 15:14:22.752,s,26,pressed,638,3
2024-01-12 15:14:22.785,l,5,released,640,4
2024-01-12 15:14:22.886,s,26,released,646,4
2024-01-12 15:14:23.119,k,25,pressed,660,4
2024-01-12 15:14:23.186,N/A,N/A,end,N/A,N/A
2024-01-12 15:14:28.351,N/A,N/A,start,N/A,N/A
2024-01-12 15:14:28.984,e,1,pressed,38,0
2024-01-12 15:14:29.118,e,1,released,46,0
2024-01-12 15:14:29.484,z,2,pressed,68,0
2024-01-12 15:14:29.667,z,2,released,79,0
2024-01-12 15:14:30.001,k,3,pressed,99,0
2024-01-12 15:14:30.151,k,3,released,108,0
2024-01-12 15:14:30.234,h,4,pressed,113,0
2024-01-12 15:14:30.401,h,4,released,123,0
2024-01-12 15:14:30.517,u,5,pressed,130,0
2024-01-12 15:14:30.701,u,5,released,141,0
2024-01-12 15:14:30.984,x,6,pressed,158,0
2024-01-12 15:14:31.118,x,6,released,166,0
2024-01-12 15:14:31.302,t,7,pressed,177,0
2024-01-12 15:14:31.467,t,7,released,187,0
2024-01-12 15:14:31.684,c,8,pressed,200,0
2024-01-12 15:14:31.834,l,9,pressed,209,0
2024-01-12 15:14:31.917,c,8,released,214,0
2024-01-12 15:14:32.017,l,9,released,220,0
2024-01-12 15:14:32.151,i,10,pressed,228,0
2024-01-12 15:14:32.350,i,10,released,240,0
2024-01-12 15:14:32.517,o,11,pressed,250,0
2024-01-12 15:14:32.751,o,11,released,264,0
2024-01-12 15:14:33.217,f,12,pressed,292,0
2024-01-12 15:14:33.434,f,12,released,305,0
2024-01-12 15:14:34.600,n,13,pressed,375,0
2024-01-12 15:14:34.767,n,13,released,385,0
