Run Start Time,Total Time Taken (ms),Total Mistakes,Layout Difficulty,Mistake Chains
2024-01-26 18:50:57.674,9531.0,1.0,61.25166666666669,1
2024-01-26 18:51:12.155,11382.0,1.0,66.72833333333332,1
2024-01-26 18:51:28.236,10832.0,3.0,52.43384615384613,2
2024-01-26 18:51:43.800,10700.0,2.0,68.32038461538463,2
2024-01-26 18:51:59.548,11065.0,4.0,72.79814814814816,3
2024-01-26 18:52:15.413,9115.0,3.0,73.42239999999998,2
2024-01-26 18:52:29.278,10032.0,2.0,59.45374999999999,1
2024-01-26 18:52:44.359,10415.0,2.0,57.07333333333333,1
2024-01-26 18:52:59.623,9383.0,1.0,51.86041666666666,1
2024-01-26 18:53:13.921,10949.0,1.0,68.01347826086956,1
2024-01-26 18:53:29.487,8681.0,2.0,64.67038461538462,2
2024-01-26 18:53:42.917,9765.0,1.0,66.52250000000001,1
2024-01-26 18:53:57.616,11148.0,3.0,63.9124,3
2024-01-26 18:54:13.680,11065.0,3.0,55.60230769230769,2
2024-01-26 18:54:29.561,9082.0,0.0,69.66090909090909,0
2024-01-26 18:54:43.442,10532.0,3.0,65.35923076923075,2
2024-01-26 18:54:58.924,10132.0,2.0,73.95499999999998,2
2024-01-26 18:55:13.855,9949.0,2.0,64.6408,2
2024-01-26 18:55:28.504,11915.0,2.0,56.479583333333345,2
2024-01-26 18:55:45.234,9415.0,1.0,69.82416666666667,1
2024-01-26 18:55:59.549,10466.0,4.0,77.4152,3
2024-01-26 18:56:14.713,10049.0,0.0,63.239565217391295,0
2024-01-26 18:56:29.495,10398.0,2.0,64.5796,1
2024-01-26 18:56:44.610,9898.0,3.0,69.30692307692308,3
2024-01-26 18:56:59.557,8900.0,0.0,67.41999999999999,0
2024-01-26 18:57:13.506,8649.0,0.0,57.53478260869566,0
2024-01-26 18:57:27.071,9482.0,0.0,62.09260869565217,0
2024-01-26 18:57:41.552,10283.0,3.0,52.53153846153845,2
2024-01-26 18:57:57.134,10115.0,1.0,54.77,1
2024-01-26 18:58:11.998,8516.0,1.0,55.9125,1
2024-01-26 18:58:25.396,9382.0,1.0,64.5495652173913,1
2024-01-26 18:58:39.644,8032.999999999999,1.0,61.77304347826088,1
2024-01-26 18:58:52.826,9099.0,2.0,62.07846153846154,2
2024-01-26 18:59:06.707,10615.0,2.0,51.4556,2
2024-01-26 18:59:22.455,10432.0,8.0,74.39032258064516,3
2024-01-26 18:59:37.987,12181.0,4.0,64.04074074074073,3
2024-01-26 18:59:55.018,9265.0,2.0,57.87076923076922,1
2024-01-26 19:00:09.199,8816.0,1.0,62.04,1
2024-01-26 19:00:22.897,8832.0,2.0,65.71959999999999,1
2024-01-26 19:00:36.896,10115.0,0.0,67.00045454545455,0
2024-01-26 19:00:51.793,9982.0,2.0,70.44307692307692,2
2024-01-26 19:01:06.757,9999.0,3.0,66.19111111111111,2
2024-01-26 19:01:21.656,10581.0,3.0,59.83399999999999,2
2024-01-26 19:01:37.153,9215.0,0.0,64.53416666666666,0
2024-01-26 19:01:51.501,10965.0,4.0,59.26884615384615,3
2024-01-26 19:02:07.499,10716.0,4.0,65.62814814814816,3
2024-01-26 19:02:23.280,9816.0,0.0,66.95727272727272,0
2024-01-26 19:02:38.228,11416.0,5.0,56.865357142857135,4
2024-01-26 19:02:54.609,9433.0,3.0,55.22423076923077,2
2024-01-26 19:03:09.074,13448.0,3.0,53.809629629629626,2
2024-01-26 19:03:27.355,10516.0,5.0,63.4723076923077,2
2024-01-26 19:03:42.737,10498.0,0.0,62.38260869565216,0
2024-01-26 19:03:58.117,8732.0,0.0,79.32565217391303,0
2024-01-26 19:04:11.632,10765.0,2.0,72.75999999999999,1
2024-01-26 19:04:27.279,8950.0,0.0,67.6621739130435,0
2024-01-26 19:04:41.311,10266.0,3.0,74.26884615384614,2
2024-01-26 19:04:56.593,8899.0,2.0,63.144545454545444,2
2024-01-26 19:05:10.341,11265.0,3.0,54.173846153846156,3
2024-01-26 19:05:26.406,9232.0,3.0,67.94740740740741,2
2024-01-26 19:05:40.737,10832.0,2.0,63.18200000000001,1
2024-01-26 19:05:56.385,10315.0,1.0,68.61782608695653,1
2024-01-26 19:06:11.783,10748.0,1.0,62.66559999999998,1
2024-01-26 19:06:27.681,11348.0,2.0,68.62307692307692,1
2024-01-26 19:06:43.878,9699.0,1.0,61.6172,1
2024-01-26 19:06:58.376,8865.0,1.0,70.00375,1
2024-01-26 19:07:12.274,9265.0,0.0,67.78545454545454,0
2024-01-26 19:07:26.723,9498.0,1.0,68.44541666666667,1
2024-01-26 19:07:41.037,8066.000000000001,0.0,63.59173913043478,0
2024-01-26 19:07:54.052,10932.0,1.0,65.61541666666668,1
2024-01-26 19:08:09.800,9082.0,2.0,61.254999999999995,2
2024-01-26 19:08:23.864,10100.0,3.0,63.59037037037037,2
2024-01-26 19:08:39.096,11266.0,1.0,60.669999999999995,1
2024-01-26 19:08:55.194,8749.0,0.0,77.07260869565218,0
2024-01-26 19:09:08.709,9566.0,2.0,70.17346153846154,1
2024-01-26 19:09:23.107,10782.0,4.0,65.32296296296295,4
2024-01-26 19:09:38.572,10081.0,2.0,62.23799999999999,2
2024-01-26 19:09:53.703,9765.0,5.0,62.05551724137931,4
2024-01-26 19:10:08.351,11465.0,2.0,61.55920000000001,1
2024-01-26 19:10:24.683,10032.0,2.0,62.188,1
2024-01-26 19:10:39.597,10215.0,3.0,57.785769230769226,2
2024-01-26 19:10:54.995,9482.0,1.0,63.12913043478261,1
2024-01-26 19:11:09.426,9765.0,1.0,74.73958333333334,1
2024-01-26 19:11:24.124,8982.0,0.0,53.97608695652172,0
2024-01-26 19:11:38.056,8699.0,6.0,54.86692307692307,6
2024-01-26 19:11:51.387,10465.0,4.0,66.41499999999999,3
2024-01-26 19:12:06.835,9532.0,3.0,61.06839999999999,3
2024-01-26 19:12:21.249,9982.0,3.0,50.94291666666666,3
2024-01-26 19:12:36.130,8967.0,3.0,66.26039999999998,3
2024-01-26 19:12:50.112,9665.0,4.0,71.82074074074075,4
2024-01-26 19:13:04.627,10048.0,4.0,70.35333333333334,3
2024-01-26 19:13:19.941,9916.0,2.0,56.237083333333324,1
2024-01-26 19:13:34.489,9416.0,3.0,51.69208333333335,3
2024-01-26 19:13:49.571,10165.0,3.0,55.64652173913043,2
2024-01-26 19:14:04.502,8465.0,1.0,66.65478260869565,1
2024-01-26 19:14:19.050,10065.0,1.0,67.21124999999999,1
2024-01-26 19:14:33.831,8582.0,2.0,58.59,2
2024-01-26 19:14:47.546,9166.0,1.0,74.97454545454549,1
2024-01-26 19:15:01.494,9933.0,3.0,55.14799999999998,2
2024-01-26 19:15:16.143,8665.0,2.0,62.036956521739135,1
2024-01-26 19:15:29.574,10299.0,0.0,68.50652173913043,0
2024-01-26 19:15:44.872,9949.0,0.0,62.73045454545454,0
2024-01-26 19:15:59.653,9982.0,0.0,73.25272727272727,0
2024-01-26 19:16:14.451,9599.0,2.0,62.9856,1
2024-01-26 19:16:28.933,9282.0,3.0,60.47538461538462,3
2024-01-26 19:16:43.297,9699.0,2.0,59.017199999999995,1
2024-01-26 19:16:57.829,9899.0,0.0,61.33391304347826,0
2024-01-26 19:17:12.510,8799.0,0.0,69.83181818181818,0
2024-01-26 19:17:26.225,9298.0,3.0,52.857692307692304,3
2024-01-26 19:17:40.390,10064.0,1.0,62.80782608695653,1
2024-01-26 19:17:55.254,11766.0,3.0,58.6826923076923,2
2024-01-26 19:18:11.818,9599.0,1.0,66.49624999999999,1
2024-01-26 19:18:26.600,9182.0,7.0,59.576071428571424,5
2024-01-26 19:18:40.431,9250.0,2.0,51.86359999999999,1
2024-01-26 19:18:54.329,8716.0,1.0,55.20458333333332,1
2024-01-26 19:19:08.161,8432.0,4.0,59.068461538461534,4
2024-01-26 19:19:21.460,10481.0,1.0,67.48041666666666,1
2024-01-26 19:19:36.891,9165.0,3.0,57.463750000000005,3
2024-01-26 19:19:50.872,9832.0,3.0,75.11439999999999,2
2024-01-26 19:20:05.653,11398.0,3.0,61.35038461538462,3
2024-01-26 19:20:21.934,9665.0,7.0,52.04846153846154,4
2024-01-26 19:20:36.599,7731.0,0.0,61.21652173913044,0
