Run Start Time,Total Time Taken (ms),Total Mistakes,Layout Difficulty,Mistake Chains
2024-02-27 13:09:05.436,9040.0,3.0,75.58259259259259,2
2024-02-27 13:09:19.480,9875.0,3.0,70.774,2
2024-02-27 13:09:34.326,7556.0,0.0,56.97695652173913,0
2024-02-27 13:09:46.886,12677.0,7.0,53.157419354838716,6
2024-02-27 13:10:04.617,9609.0,3.0,65.36846153846153,2
2024-02-27 13:10:19.280,11609.0,5.0,72.60107142857143,4
2024-02-27 13:10:36.210,8023.999999999999,1.0,54.16916666666666,1
2024-02-27 13:10:49.389,11109.0,1.0,59.504799999999996,1
2024-02-27 13:11:05.635,10276.0,3.0,65.87615384615384,2
2024-02-27 13:11:20.832,9157.0,1.0,67.68416666666667,1
2024-02-27 13:11:35.093,8991.0,0.0,73.64045454545455,0
2024-02-27 13:11:48.955,7823.0,1.0,64.87478260869565,1
2024-02-27 13:12:01.865,8774.0,1.0,69.87083333333334,1
2024-02-27 13:12:15.777,9525.0,1.0,74.4608,1
2024-02-27 13:12:30.573,10559.0,3.0,59.7776,2
2024-02-27 13:12:46.186,9525.0,4.0,62.95538461538461,3
2024-02-27 13:13:00.881,7941.0,1.0,61.95869565217391,1
2024-02-27 13:13:13.826,9207.0,0.0,65.44863636363637,0
2024-02-27 13:13:28.138,8540.0,1.0,64.66833333333334,1
2024-02-27 13:13:41.766,10609.0,1.0,65.258,1
2024-02-27 13:13:57.729,10876.0,4.0,64.24230769230769,1
2024-02-27 13:14:14.594,7989.0,0.0,70.47086956521738,0
2024-02-27 13:15:39.381,10192.0,6.0,47.73862068965518,3
2024-02-27 13:15:54.610,8074.0,2.0,63.068400000000004,2
2024-02-27 13:16:07.504,10308.0,2.0,69.49384615384615,1
2024-02-27 13:16:22.784,8724.0,3.0,55.933076923076925,3
2024-02-27 13:16:36.328,9241.0,2.0,65.0424,2
2024-02-27 13:16:50.440,8974.0,4.0,65.44642857142857,4
2024-02-27 13:17:04.469,8540.0,0.0,61.01708333333334,0
2024-02-27 13:17:18.113,8108.000000000001,1.0,58.865,1
2024-02-27 13:17:31.175,8473.0,1.0,59.42124999999999,1
2024-02-27 13:17:44.619,9975.0,5.0,64.80928571428572,2
2024-02-27 13:17:59.515,10225.0,3.0,70.3273076923077,1
2024-02-27 13:18:14.594,8073.0,1.0,50.487500000000004,1
2024-02-27 13:18:27.705,10275.0,5.0,57.93142857142857,3
2024-02-27 13:18:42.834,9291.0,2.0,78.1128,2
2024-02-27 13:18:56.979,8791.0,3.0,54.6832,3
2024-02-27 13:19:10.523,14046.0,7.0,60.95322580645161,4
2024-02-27 13:19:29.323,9208.0,1.0,55.977916666666665,1
2024-02-27 13:19:43.401,9591.0,2.0,68.21124999999999,2
2024-02-27 13:19:57.930,8157.0,2.0,64.46269230769231,2
2024-02-27 13:20:10.890,10476.0,1.0,62.1825,1
2024-02-27 13:20:26.620,9425.0,1.0,52.17333333333334,1
2024-02-27 13:20:41.133,9742.0,1.0,63.918695652173916,1
2024-02-27 13:20:55.995,9875.0,6.0,58.68413793103448,4
2024-02-27 13:21:10.857,11844.0,1.0,70.96625,1
2024-02-27 13:21:27.638,8707.0,2.0,54.0204,1
2024-02-27 13:21:41.366,10826.0,4.0,57.85785714285714,2
2024-02-27 13:21:57.163,10709.0,0.0,59.5995652173913,0
2024-02-27 13:22:12.709,9208.0,4.0,51.686400000000006,3
2024-02-27 13:22:26.988,8440.0,0.0,71.86565217391305,0
2024-02-27 13:22:40.432,11760.0,5.0,56.01,4
2024-02-27 13:22:56.862,9675.0,1.0,66.11958333333334,1
2024-02-27 13:23:11.975,7590.0,0.0,72.04565217391304,0
2024-02-27 13:23:24.569,7623.0,1.0,57.24739130434783,1
2024-02-27 13:23:37.296,9193.0,1.0,53.74130434782609,1
2024-02-27 13:23:51.342,9791.0,1.0,60.287200000000006,1
2024-02-27 13:24:06.037,9075.0,1.0,60.3988,1
2024-02-27 13:24:20.149,8474.0,4.0,57.939230769230775,4
2024-02-27 13:24:33.711,9641.0,3.0,65.11269230769231,3
2024-02-27 13:24:48.790,11493.0,3.0,58.33423076923077,3
2024-02-27 13:25:05.304,11309.0,2.0,59.658846153846156,2
2024-02-27 13:25:21.451,9708.0,3.0,65.82461538461538,1
2024-02-27 13:25:36.230,9207.0,0.0,70.83130434782609,0
2024-02-27 13:25:50.324,9558.0,1.0,57.35333333333333,1
2024-02-27 13:26:05.737,9725.0,0.0,55.579130434782606,0
2024-02-27 13:26:20.449,9024.0,2.0,61.7952,1
2024-02-27 13:26:34.495,10192.0,3.0,81.05884615384616,2
2024-02-27 13:26:49.641,9024.0,0.0,62.38956521739131,0
2024-02-27 13:27:03.870,10658.0,3.0,67.88692307692307,3
2024-02-27 13:27:19.599,9559.0,1.0,69.88600000000001,1
2024-02-27 13:27:33.995,8524.0,2.0,63.81521739130435,2
2024-02-27 13:27:47.722,9458.0,0.0,69.56727272727272,0
2024-02-27 13:28:02.218,9057.0,1.0,50.82958333333334,1
2024-02-27 13:28:16.196,11109.0,5.0,60.1562962962963,4
2024-02-27 13:28:32.292,8775.0,0.0,70.62130434782608,0
2024-02-27 13:28:46.005,8925.0,0.0,52.56727272727273,0
2024-02-27 13:28:59.883,10108.0,2.0,58.57708333333333,1
2024-02-27 13:29:14.879,8974.0,9.0,59.928709677419356,5
2024-02-27 13:29:29.023,9475.0,3.0,66.82269230769231,2
2024-02-27 13:32:36.514,10492.0,6.0,60.02275862068966,5
2024-02-27 13:32:52.227,14111.0,7.0,65.77758620689654,4
2024-02-27 13:33:11.627,9575.0,3.0,59.85038461538462,3
2024-02-27 13:33:26.155,9074.0,1.0,71.06863636363636,1
2024-02-27 13:33:40.584,7573.0,2.0,64.06,2
2024-02-27 13:33:53.228,8490.0,1.0,60.88333333333333,1
2024-02-27 13:34:06.806,12744.0,13.0,53.75351351351352,6
2024-02-27 13:34:24.637,9875.0,2.0,60.3072,1
2024-02-27 13:34:39.517,12510.0,5.0,64.90392857142857,5
2024-02-27 13:34:57.148,9141.0,1.0,67.328,1
2024-02-27 13:35:11.427,11743.0,2.0,67.00307692307692,2
2024-02-27 13:35:27.957,8641.0,1.0,58.71041666666667,1
2024-02-27 13:35:41.719,9641.0,1.0,77.5868,1
2024-02-27 13:35:56.497,11360.0,2.0,63.688,2
2024-02-27 13:36:12.661,9658.0,4.0,67.13607142857143,3
2024-02-27 13:36:27.357,7989.0,0.0,63.46478260869566,0
2024-02-27 13:36:40.435,9223.0,4.0,67.20107142857144,3
2024-02-27 13:36:54.796,11360.0,2.0,80.18875,2
2024-02-27 13:37:11.060,12277.0,10.0,65.38741935483871,5
2024-02-27 13:37:28.274,9308.0,1.0,62.955200000000005,1
2024-02-27 13:37:42.569,8591.0,0.0,65.34347826086957,0
2024-02-27 13:37:56.214,8474.0,0.0,68.29478260869566,0
2024-02-27 13:38:09.625,9675.0,5.0,67.0162962962963,4
2024-02-27 13:38:24.254,9758.0,0.0,66.34333333333333,0
2024-02-27 13:38:39.016,10726.0,1.0,60.1316,1
2024-02-27 13:38:54.579,9625.0,4.0,62.11925925925926,3
2024-02-27 13:39:09.058,9975.0,0.0,62.18260869565218,0
2024-02-27 13:39:23.787,8557.0,4.0,65.3608,3
2024-02-27 13:39:37.231,8041.0,0.0,67.9895652173913,0
2024-02-27 13:39:50.292,8374.0,2.0,42.97208333333333,2
2024-02-27 13:40:03.704,10925.0,4.0,52.47821428571429,4
2024-02-27 13:40:19.900,10126.0,3.0,61.747083333333336,3
2024-02-27 13:40:35.080,8390.0,0.0,55.466818181818184,0
2024-02-27 13:40:48.374,9525.0,0.0,63.91826086956522,0
