Run Start Time,Total Time Taken (ms),Total Mistakes,Layout Difficulty,Mistake Chains
2024-02-20 13:31:54.811,10081.0,10.0,57.47206896551724,6
2024-02-20 13:32:09.859,8132.0,0.0,69.95954545454546,0
2024-02-20 13:32:22.991,8949.0,1.0,63.81454545454544,1
2024-02-20 13:32:37.055,9082.0,0.0,59.70521739130435,0
2024-02-20 13:32:51.119,9450.0,2.0,60.633846153846164,2
2024-02-20 13:33:05.634,10567.0,7.0,65.1858064516129,4
2024-02-20 13:33:21.116,10716.0,3.0,66.8174074074074,2
2024-02-20 13:33:37.114,9466.0,2.0,57.86227272727274,2
2024-02-20 13:33:51.829,8615.0,0.0,59.87,0
2024-02-20 13:34:05.293,9197.0,2.0,59.97041666666666,2
2024-02-20 13:34:19.457,9248.0,8.0,70.30724137931034,3
2024-02-20 13:34:33.355,10564.0,3.0,65.43,2
2024-02-20 13:34:48.636,10598.0,3.0,67.91749999999999,2
2024-02-20 13:35:04.334,8734.0,2.0,54.97291666666666,2
2024-02-20 13:35:18.500,10366.0,1.0,70.44347826086955,1
2024-02-20 13:35:33.514,12067.0,1.0,65.42739130434784,1
2024-02-20 13:35:51.029,9049.0,0.0,58.88083333333332,0
2024-02-20 13:36:04.944,11031.0,3.0,54.47807692307692,3
2024-02-20 13:36:20.859,8148.0,0.0,55.57833333333334,0
2024-02-20 13:36:33.940,9215.0,2.0,64.67080000000001,1
2024-02-20 13:36:48.405,9715.0,0.0,67.43521739130436,0
2024-02-20 13:37:02.986,10147.0,2.0,66.9126923076923,2
2024-02-20 13:37:18.166,11748.0,6.0,66.45785714285712,5
2024-02-20 13:37:34.914,9499.0,2.0,59.6812,2
2024-02-20 13:37:49.262,10398.0,6.0,63.875172413793095,4
2024-02-20 13:38:04.676,12248.0,6.0,70.92034482758619,3
2024-02-20 13:38:22.073,8349.0,1.0,69.08217391304348,1
2024-02-20 13:38:35.189,9182.0,1.0,60.962916666666665,1
2024-02-20 13:38:49.454,10514.0,1.0,68.73458333333333,1
2024-02-20 13:39:04.868,12065.0,2.0,62.93708333333333,2
2024-02-20 13:39:21.948,10215.0,1.0,66.97304347826086,1
2024-02-20 13:39:37.229,9066.0,1.0,62.42416666666667,1
2024-02-20 13:39:51.177,8816.0,2.0,64.63999999999999,2
2024-02-20 13:40:04.891,9801.0,1.0,59.201739130434774,1
2024-02-20 13:40:19.758,9615.0,0.0,64.95130434782608,0
2024-02-20 13:40:34.189,7699.0,0.0,61.62727272727272,0
2024-02-20 13:40:46.737,9398.0,4.0,65.15185185185186,3
2024-02-20 13:41:01.218,9283.0,0.0,71.74739130434781,0
2024-02-20 13:41:15.352,8248.0,0.0,68.86913043478262,0
2024-02-20 13:41:28.616,10249.0,2.0,62.959230769230764,2
2024-02-20 13:41:44.414,9414.0,4.0,64.3775,3
2024-02-20 13:41:58.978,9065.0,1.0,65.26565217391305,1
2024-02-20 13:42:12.959,9400.0,2.0,71.46159999999999,1
2024-02-20 13:42:27.258,11615.0,8.0,57.56500000000001,7
2024-02-20 13:42:43.855,9249.0,1.0,69.8484,1
2024-02-20 13:42:58.103,9649.0,0.0,63.40826086956523,0
2024-02-20 13:43:12.616,8282.0,0.0,57.055217391304346,0
2024-02-20 13:43:25.880,8816.0,0.0,59.98909090909091,0
2024-02-20 13:43:39.745,9999.0,2.0,59.50384615384615,2
2024-02-20 13:43:54.660,9131.0,0.0,72.85086956521741,0
2024-02-20 13:44:08.775,9116.0,4.0,52.25038461538459,2
2024-02-20 13:44:23.290,10765.0,1.0,67.52800000000002,1
2024-02-20 13:44:39.171,10332.0,2.0,71.2136,1
2024-02-20 13:44:54.536,8116.0,2.0,61.585199999999986,2
2024-02-20 13:45:07.734,8366.0,2.0,69.77199999999999,1
2024-02-20 13:45:21.549,8915.0,0.0,58.09583333333333,0
2024-02-20 13:45:35.448,8914.0,5.0,57.769285714285715,2
2024-02-20 13:45:49.295,10615.0,3.0,69.54480000000001,3
2024-02-20 13:46:04.910,8498.0,0.0,67.70304347826087,0
2024-02-20 13:46:18.208,9432.0,3.0,69.46,3
2024-02-20 13:46:32.739,10164.0,2.0,59.72375,2
2024-02-20 13:46:48.254,9515.0,1.0,55.06999999999999,1
2024-02-20 13:47:02.618,9582.0,2.0,67.0244,1
2024-02-20 13:47:16.968,7948.0,0.0,63.73714285714285,0
2024-02-20 13:47:29.947,10166.0,3.0,59.63222222222222,2
2024-02-20 13:47:45.046,8148.0,2.0,59.30958333333331,1
2024-02-20 13:47:58.078,8781.0,2.0,61.0816,2
2024-02-20 13:48:12.026,9216.0,1.0,62.11999999999998,1
2024-02-20 13:48:26.142,9998.0,3.0,54.14153846153847,2
2024-02-20 13:48:41.091,9046.0,0.0,65.57875,0
2024-02-20 13:48:55.171,9898.0,1.0,67.17399999999999,1
2024-02-20 13:49:10.034,9548.0,3.0,49.83,2
2024-02-20 13:49:24.381,9733.0,0.0,71.41869565217392,0
2024-02-20 13:49:39.097,9798.0,3.0,77.29846153846152,3
2024-02-20 13:49:53.928,10615.0,8.0,59.668214285714285,5
2024-02-20 13:50:09.458,10832.0,1.0,59.076818181818176,1
2024-02-20 13:50:25.239,9966.0,1.0,67.22999999999999,1
2024-02-20 13:50:40.037,8282.0,4.0,66.6344,2
2024-02-20 13:50:53.269,8382.0,1.0,74.92666666666666,1
2024-02-20 13:51:06.534,11316.0,3.0,68.0372,3
2024-02-20 13:51:22.782,10315.0,3.0,65.76807692307693,2
2024-02-20 13:51:38.047,8599.0,0.0,61.85347826086957,0
2024-02-20 13:51:51.845,11299.0,5.0,62.35206896551726,2
2024-02-20 13:52:08.193,9497.0,0.0,50.785999999999994,0
2024-02-20 13:52:22.506,9299.0,2.0,60.291923076923084,2
2024-02-20 13:52:36.905,9448.0,1.0,59.69363636363637,1
2024-02-20 13:52:51.319,8216.0,1.0,52.15652173913042,1
2024-02-20 13:53:04.334,10034.0,3.0,53.5312,3
2024-02-20 13:53:19.417,9299.0,2.0,54.625833333333325,1
2024-02-20 13:53:33.681,10166.0,5.0,73.43714285714285,3
2024-02-20 13:53:48.879,9083.0,3.0,59.29759999999998,2
2024-02-20 13:54:02.828,11097.0,1.0,60.729565217391304,1
2024-02-20 13:54:18.841,9049.0,2.0,64.164,1
2024-02-20 13:54:33.106,10531.0,1.0,59.38166666666666,1
2024-02-20 13:54:48.820,9433.0,1.0,62.25079999999999,1
2024-02-20 13:55:03.118,10349.0,4.0,48.801428571428566,4
