Run Start Time,Total Time Taken (ms),Total Mistakes,Layout Difficulty,Mistake Chains
2024-03-01 17:07:41.996,9808.0,1.0,62.818400000000004,1
2024-03-01 17:07:56.958,13212.0,7.0,66.16870967741936,5
2024-03-01 17:08:16.358,13260.0,3.0,63.30384615384616,2
2024-03-01 17:08:34.505,10960.0,1.0,59.92250000000001,1
2024-03-01 17:08:50.368,11009.0,5.0,69.94925925925925,3
2024-03-01 17:09:06.432,8624.0,1.0,53.595200000000006,1
2024-03-01 17:09:20.027,9741.0,2.0,56.22958333333333,2
2024-03-01 17:09:34.639,11259.0,1.0,66.3636,1
2024-03-01 17:09:50.919,8324.0,3.0,62.63076923076923,3
2024-03-01 17:10:04.447,9825.0,5.0,58.79392857142857,4
2024-03-01 17:10:19.243,10809.0,4.0,61.587407407407404,4
2024-03-01 17:10:35.240,12627.0,2.0,63.6275,2
2024-03-01 17:10:52.888,8808.0,0.0,48.90875,0
2024-03-01 17:11:06.716,10292.0,6.0,57.61620689655173,5
2024-03-01 17:11:21.945,10259.0,2.0,66.2512,2
2024-03-01 17:11:37.208,7939.999999999999,0.0,62.69521739130435,0
2024-03-01 17:11:50.136,10008.0,1.0,69.82375,1
2024-03-01 17:12:04.814,10409.0,1.0,66.92583333333333,1
2024-03-01 17:12:20.160,10126.0,9.0,53.78064516129032,6
2024-03-01 17:12:35.323,8039.999999999999,1.0,69.95666666666666,1
2024-03-01 17:12:48.417,9325.0,3.0,72.41076923076923,3
2024-03-01 17:13:02.746,8824.0,0.0,55.36708333333333,0
2024-03-01 17:13:16.607,9809.0,0.0,60.522083333333335,0
2024-03-01 17:13:32.238,8224.0,0.0,64.60636363636364,0
2024-03-01 17:13:45.465,10659.0,4.0,70.66333333333334,2
2024-03-01 17:14:01.111,8775.0,1.0,70.44583333333334,1
2024-03-01 17:14:14.957,8323.0,1.0,61.31791666666667,1
2024-03-01 17:14:28.200,8774.0,1.0,58.90739130434783,1
2024-03-01 17:14:41.929,13511.0,14.0,54.402702702702705,5
2024-03-01 17:15:00.527,10509.0,5.0,58.94384615384615,4
2024-03-01 17:15:15.924,9223.0,4.0,58.27076923076923,3
2024-03-01 17:15:30.118,8240.0,0.0,64.02136363636363,0
2024-03-01 17:15:43.613,8791.0,3.0,63.482692307692304,1
2024-03-01 17:15:57.058,8807.0,2.0,75.3252,2
2024-03-01 17:16:10.519,8624.0,0.0,55.26913043478261,0
2024-03-01 17:16:24.397,10009.0,0.0,76.02916666666667,0
2024-03-01 17:16:39.509,9092.0,6.0,54.518214285714286,4
2024-03-01 17:16:53.838,10526.0,3.0,74.69041666666666,2
2024-03-01 17:17:09.351,7974.0,1.0,54.8636,1
2024-03-01 17:17:22.029,9374.0,4.0,52.94148148148148,3
2024-03-01 17:17:36.307,9892.0,8.0,59.9525,4
2024-03-01 17:17:51.153,8857.0,2.0,61.133199999999995,2
2024-03-01 17:18:05.031,9742.0,0.0,62.712173913043486,0
2024-03-01 17:18:19.510,9625.0,2.0,45.0364,1
2024-03-01 17:18:33.938,8892.0,1.0,59.0144,1
2024-03-01 17:18:47.717,8641.0,0.0,59.41636363636364,0
2024-03-01 17:19:01.478,7673.0,1.0,56.6828,1
2024-03-01 17:19:14.105,9860.0,3.0,77.16640000000001,3
2024-03-01 17:19:28.801,8074.0,0.0,58.73166666666666,0
2024-03-01 17:19:42.129,9659.0,3.0,59.14961538461539,2
2024-03-01 17:19:56.691,9842.0,1.0,55.787200000000006,1
2024-03-01 17:20:11.487,8474.0,2.0,62.23307692307692,2
2024-03-01 17:20:24.898,8691.0,1.0,70.60625,1
2024-03-01 17:20:38.443,8558.0,2.0,60.3536,2
2024-03-01 17:20:51.704,9792.0,0.0,68.77826086956522,0
2024-03-01 17:21:06.483,9975.0,2.0,65.92076923076924,1
2024-03-01 17:21:21.395,10677.0,5.0,62.9196551724138,3
2024-03-01 17:21:36.975,9675.0,4.0,64.20115384615384,2
2024-03-01 17:21:51.670,7907.0,0.0,71.28904761904762,0
2024-03-01 17:22:04.781,9241.0,1.0,60.29956521739131,1
2024-03-01 17:22:18.927,9307.0,6.0,54.9,5
2024-03-01 17:22:33.539,7623.0,1.0,81.25875,1
