Run Start Time,Total Time Taken (ms),Total Mistakes,Layout Difficulty,Mistake Chains
2024-01-18 20:34:37.527,11164.0,5.0,62.021428571428565,3
2024-01-18 20:34:53.874,10365.0,1.0,65.63083333333334,1
2024-01-18 20:35:09.555,11115.0,3.0,58.915,3
2024-01-18 20:35:25.753,11582.0,9.0,64.95575757575756,6
2024-01-18 20:35:42.451,10281.0,5.0,42.23115384615384,5
2024-01-18 20:35:57.798,11466.0,5.0,74.96892857142856,4
2024-01-18 20:36:14.280,9965.0,2.0,59.76541666666663,1
2024-01-18 20:36:28.928,11582.0,4.0,74.26148148148148,3
2024-01-18 20:36:45.676,11215.0,4.0,55.956538461538486,3
2024-01-18 20:37:01.857,7815.0,0.0,66.99,0
2024-01-18 20:37:15.021,9750.0,1.0,53.01875000000001,1
2024-01-18 20:37:30.152,9299.0,2.0,60.63879999999999,2
2024-01-18 20:37:44.367,10266.0,3.0,72.7374074074074,3
2024-01-18 20:37:59.716,10131.0,5.0,65.91285714285715,3
2024-01-18 20:38:14.631,9582.0,0.0,77.76,0
2024-01-18 20:38:29.245,10198.0,3.0,74.68538461538459,2
2024-01-18 20:38:44.360,11498.0,5.0,54.64586206896551,4
2024-01-18 20:39:00.774,9432.0,1.0,74.16791666666667,1
2024-01-18 20:39:15.088,12182.0,0.0,72.60608695652171,0
2024-01-18 20:39:32.237,10598.0,4.0,66.15518518518519,4
2024-01-18 20:39:47.884,10332.0,1.0,58.927916666666654,1
2024-01-18 20:40:03.248,12165.0,3.0,62.656153846153835,2
2024-01-18 20:40:20.479,9700.0,5.0,62.61851851851851,4
2024-01-18 20:40:35.245,11214.0,0.0,63.19260869565217,0
2024-01-18 20:40:51.359,12365.0,1.0,68.40391304347825,1
2024-01-18 20:41:08.840,9481.0,1.0,63.412272727272736,1
2024-01-18 20:41:23.371,9482.0,1.0,60.55583333333333,1
2024-01-18 20:41:37.986,11332.0,0.0,69.25681818181816,0
2024-01-18 20:41:54.184,9165.0,3.0,65.21130434782609,2
2024-01-18 20:42:08.482,10981.0,5.0,54.839285714285715,3
2024-01-18 20:42:24.129,9349.0,2.0,55.306086956521725,2
2024-01-18 20:42:38.361,8315.0,0.0,58.73363636363636,0
2024-01-18 20:42:51.742,10682.0,2.0,74.03541666666666,1
2024-01-18 20:43:07.907,10065.0,8.0,61.14,5
2024-01-18 20:43:22.855,9598.0,5.0,57.78153846153846,4
2024-01-18 20:43:37.469,10000.0,2.0,68.24333333333334,1
2024-01-18 20:43:52.401,8415.0,1.0,68.10000000000001,1
2024-01-18 20:44:05.782,10950.0,7.0,64.99699999999999,2
2024-01-18 20:44:22.047,10448.0,3.0,47.63083333333332,3
2024-01-18 20:44:37.444,8716.0,0.0,61.073181818181816,0
2024-01-18 20:44:51.792,11049.0,7.0,47.99766666666666,3
2024-01-18 20:45:07.757,11599.0,2.0,62.90039999999999,2
2024-01-18 20:45:24.355,8949.0,1.0,63.23250000000002,1
2024-01-18 20:45:38.370,9715.0,0.0,70.42999999999999,0
2024-01-18 20:45:52.884,11766.0,8.0,70.52533333333334,5
2024-01-18 20:46:09.733,8948.0,0.0,62.23181818181817,0
2024-01-18 20:46:23.564,10948.0,1.0,59.76541666666665,1
2024-01-18 20:46:39.678,10882.0,4.0,69.61964285714285,4
2024-01-18 20:46:55.409,10299.0,0.0,74.51130434782608,0
2024-01-18 20:47:10.557,10183.0,3.0,69.20375,1
2024-01-18 20:47:25.688,10199.0,2.0,65.9752,2
2024-01-18 20:47:40.703,10615.0,2.0,65.032,1
2024-01-18 20:47:56.401,11532.0,6.0,63.34551724137931,5
2024-01-18 20:48:12.898,9783.0,3.0,57.26666666666666,2
2024-01-18 20:48:27.581,10199.0,3.0,66.87961538461538,2
2024-01-18 20:48:42.695,9482.0,1.0,69.30375,1
2024-01-18 20:48:57.343,9982.0,0.0,69.5,0
2024-01-18 20:49:12.358,9532.0,0.0,66.47304347826088,0
2024-01-18 20:49:27.038,10999.0,3.0,61.8011111111111,3
2024-01-18 20:49:42.970,11365.0,0.0,76.18565217391304,0
2024-01-18 20:49:59.367,9049.0,2.0,70.4404,1
2024-01-18 20:50:13.299,9532.0,2.0,59.75583333333333,2
2024-01-18 20:50:27.830,9299.0,3.0,57.13640000000001,3
2024-01-18 20:50:42.095,10415.0,2.0,53.570833333333326,2
2024-01-18 20:50:57.626,9849.0,4.0,68.38178571428571,3
2024-01-18 20:51:12.658,10815.0,1.0,59.72749999999999,1
2024-01-18 20:51:28.373,11048.0,1.0,65.01958333333332,1
2024-01-18 20:51:44.604,9199.0,1.0,62.349130434782595,1
2024-01-18 20:51:59.335,9982.0,2.0,57.8196,1
2024-01-18 20:52:14.316,9516.0,2.0,77.3032,2
2024-01-18 20:52:29.231,9899.0,0.0,68.43500000000002,0
2024-01-18 20:52:44.212,9515.0,4.0,59.857692307692304,2
2024-01-18 20:52:59.077,8099.0,0.0,74.88045454545454,0
