Run Start Time,Total Time Taken (ms),Total Mistakes
2023-11-07 17:30:53.819,22746.0,5.0
2023-11-07 17:31:21.697,21847.0,1.0
2023-11-07 17:31:48.593,21564.0,3.0
2023-11-07 17:32:15.273,22847.0,5.0
2023-11-07 17:33:11.314,23398.0,3.0
2023-11-07 17:33:39.561,22363.0,4.0
2023-11-07 17:34:07.107,22064.0,5.0
2023-11-07 17:34:34.287,20113.0,2.0
